Sat Apr 16 15:21:51.388 2022 : CtMain::main processing for command=/ call show 
Sat Apr 16 15:21:51.389 2022 : Entering LinuxControllerExplorer::explore 
Sat Apr 16 15:21:51.389 2022 : Entering LinuxControllerExplorer::getCtrlCount
Sat Apr 16 15:21:51.390 2022 : LinuxControllerExplorer::getCtrlCount _hDvr=4 _hDvrSwr =-1
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Drive deviceID=14 (PdDataMfi::getFwState) value=0
Sat Apr 16 15:25:32.941 2022 : RmDataMfi::getSystemPdList slotNumber= 11, deviceId=15
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Drive deviceID=15 (PdDataMfi::getFwState) value=0
Sat Apr 16 15:25:32.941 2022 : RmDataMfi::getSystemPdList slotNumber= 5, deviceId=16
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Drive deviceID=16 (PdDataMfi::getFwState) value=0
Sat Apr 16 15:25:32.941 2022 : RmDataMfi::getSystemPdList slotNumber= 1, deviceId=17
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Drive deviceID=17 (PdDataMfi::getFwState) value=24
Sat Apr 16 15:25:32.941 2022 : RmDataMfi::getSystemPdList slotNumber= 7, deviceId=18
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Drive deviceID=18 (PdDataMfi::getFwState) value=0
Sat Apr 16 15:25:32.941 2022 : RmDataMfi::getSystemPdList slotNumber= 8, deviceId=19
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.941 2022 : Exiting RmDataMfi::getPd using deviceId

Sat Apr 16 15:25:32.941 2022 : Drive deviceID=19 (PdDataMfi::getFwState) value=0
Sat Apr 16 15:25:32.942 2022 : RmDataMfi::getSystemPdList slotNumber= 3, deviceId=20
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Drive deviceID=20 (PdDataMfi::getFwState) value=0
Sat Apr 16 15:25:32.942 2022 : RmDataMfi::getSystemPdList slotNumber= 255, deviceId=252
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.942 2022 : LinuxMfiDataProvider::fireIoctl DCMD=2020000 mbox.w[0]=fc mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:25:32.942 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:25:32.942 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:25:32.942 2022 : Drive deviceID=252 (PdDataMfi::getMrPdInfo) retCode=0
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Drive deviceID=252 (PdDataMfi::getFwState) value=0
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::getSystemPdList
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::getRmCfg
Sat Apr 16 15:25:32.942 2022 : Entering MfiData::getMrCfgData
Sat Apr 16 15:25:32.942 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.942 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.942 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::getRmCfg
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createRmCfg
Sat Apr 16 15:25:32.942 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.942 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.942 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:25:32.942 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.942 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.942 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:25:32.942 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.942 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.942 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createVd
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::createVd
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Exiting RmDataMfi::searchArrayList
Sat Apr 16 15:25:32.942 2022 : Entering RmDataMfi::createArray
Sat Apr 16 15:25:32.943 2022 : Exiting RmDataMfi::createArray
Sat Apr 16 15:25:32.943 2022 : Entering RmDataMfi::assignPdToArray
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.943 2022 : Exiting  AdapterDataMfi::isSupportMrArrayExt
Sat Apr 16 15:25:32.943 2022 : Entering RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.943 2022 : Entering RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.943 2022 : Exiting RmDataMfi::searchPd using deviceId
Sat Apr 16 15:25:32.943 2022 : Exiting RmDataMfi::getPd using deviceId
Sat Apr 16 15:25:32.943 2022 : Exiting RmDataMfi::assignPdToArray
Sat Apr 16 15:25:32.943 2022 : Entering RmDataMfi::createDiskGroup
Sat Apr 16 15:25:32.943 2022 : Exiting RmDataMfi::createDiskGroup
Sat Apr 16 15:25:32.943 2022 : Entering RmDataMfi::createSpan
Sat Apr 16 15:25:32.943 2022 : Exiting RmDataMfi::createSpan
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=11 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=11 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=17 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=17 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=10 (PdDataMfi::isPdMissing) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=10 (PdDataMfi::doesPdContainFrnCfg) = 0
Sat Apr 16 15:25:32.943 2022 : Exiting RmDataMfi::createRmCfg
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::isAllowHDDSSDMix
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.943 2022 : Exiting AdapterDataMfi::isAllowHDDSSDMix retCode = 0
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::isAllowMixInLd
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::isAllowSSDMixInLd
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.943 2022 : Exiting AdapterDataMfi::isAllowSSDMixInLd
Sat Apr 16 15:25:32.943 2022 : Entering RmDataMfi::getVdCount
Sat Apr 16 15:25:32.943 2022 : Entering MfiData::getMrLdList
Sat Apr 16 15:25:32.943 2022 : LinuxMfiDataProvider::fireIoctl DCMD=3010000 mbox.w[0]=1 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:25:32.943 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:25:32.943 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:25:32.943 2022 : Exiting MfiData::getMrLdList Ld count = 3
Sat Apr 16 15:25:32.943 2022 : Exiting RmDataMfi::getVdCount
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getMaxAllowedVd
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.943 2022 : Exiting AdapterDataMfi::getMaxAllowedVd
Sat Apr 16 15:25:32.943 2022 : Drive is configurable deviceID=9 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=9 (PdDataMfi::isPDPIEligibile) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=9 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=9 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=9 (PdDataMfi::getSlotNumber) value=4
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=12 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=12 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=12 (PdDataMfi::getSlotNumber) value=9
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=13 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=13 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=13 (PdDataMfi::getSlotNumber) value=6
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=14 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=14 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=14 (PdDataMfi::getSlotNumber) value=10
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=15 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=15 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=15 (PdDataMfi::getSlotNumber) value=11
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=16 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=16 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=16 (PdDataMfi::getSlotNumber) value=5
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=18 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=18 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=18 (PdDataMfi::getSlotNumber) value=7
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=19 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=19 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=19 (PdDataMfi::getSlotNumber) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=20 (PdDataMfi::getDeviceType) value=0
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=20 (PdDataMfi::getEnclDeviceId) value=8
Sat Apr 16 15:25:32.943 2022 : Drive deviceID=20 (PdDataMfi::getSlotNumber) value=3
Sat Apr 16 15:25:32.943 2022 : Drive is configurable deviceID=20 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.943 2022 : Entering AddVDCp::cfgOnNewArray
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getSupportedRaidLevels
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.943 2022 : Exiting AdapterDataMfi::getSupportedRaidLevels
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::isPISupported
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.943 2022 : Exiting AdapterDataMfi::isPISupported
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getDefaultStrpSz
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getMFCdata
Sat Apr 16 15:25:32.943 2022 : LinuxMfiDataProvider::fireIoctl DCMD=10e0201 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:25:32.943 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:25:32.943 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:25:32.943 2022 : Exiting AdapterDataMfi::getMFCdata retCode = 0
Sat Apr 16 15:25:32.943 2022 : Exiting AdapterDataMfi::getDefaultStrpSz
Sat Apr 16 15:25:32.943 2022 : Entering AdapterDataMfi::getDefaultCachePolicy
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getMFCdata
Sat Apr 16 15:25:32.944 2022 : Exiting AdapterDataMfi::getDefaultCachePolicy
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getDefaultRdPolicy
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getMFCdata
Sat Apr 16 15:25:32.944 2022 : Exiting AdapterDataMfi::getDefaultRdPolicy
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getDefaultWrPolicy
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getMFCdata
Sat Apr 16 15:25:32.944 2022 : Exiting AdapterDataMfi::getDefaultWrPolicy retCode = 0
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getDefaultWriteCacheBadBBU
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getMFCdata
Sat Apr 16 15:25:32.944 2022 : Exiting AdapterDataMfi::getDefaultWriteCacheBadBBU
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::isSlicingSupportedWithSpanning
Sat Apr 16 15:25:32.944 2022 : Exiting AdapterDataMfi::isSlicingSupportedWithSpanning retCode = 0
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::isSRL03Supported
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.944 2022 : Exiting AdapterDataMfi::isSRL03Supported retCode = 0
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getDefaultDiskCachePolicy
Sat Apr 16 15:25:32.944 2022 : Entering AdapterDataMfi::getOem
Sat Apr 16 15:25:32.944 2022 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:25:32.944 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:25:32.944 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:25:32.944 2022 : Exiting AdapterDataMfi::getOem
Sat Apr 16 15:25:32.944 2022 : Exiting AdapterDataMfi::getDefaultDiskCachePolicy
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=9 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=12 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=13 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=14 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=15 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=16 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=18 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=19 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive is configurable deviceID=20 (PdDataMfi::isConfigurable)
Sat Apr 16 15:25:32.944 2022 : Drive deviceID=9 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.944 2022 : Drive deviceID=9 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=9 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=12 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=12 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=12 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=13 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=13 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=13 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=14 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=14 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=14 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=15 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=15 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=15 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=16 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=16 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=16 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=18 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=18 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=18 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=19 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=19 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=19 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=20 (PdDataMfi::getDeviceInterface) value=3
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=20 (PdDataMfi::getPhyDeviceType) value=0
Sat Apr 16 15:25:32.945 2022 : Drive deviceID=20 (PdDataMfi::getBlockSize) value=512
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getSupportedRaidLevels
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.945 2022 : Exiting AdapterDataMfi::getSupportedRaidLevels
Sat Apr 16 15:25:32.945 2022 : Exntering AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.945 2022 : Exntering AdapterDataMfi::isMultiSpanRaidLevel
Sat Apr 16 15:25:32.945 2022 : Exiting AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.945 2022 : Exiting AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.945 2022 : Exntering AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.945 2022 : Exntering AdapterDataMfi::isMultiSpanRaidLevel
Sat Apr 16 15:25:32.945 2022 : Exiting AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.945 2022 : Exiting AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.945 2022 : Exntering AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.945 2022 : Exntering AdapterDataMfi::isMultiSpanRaidLevel
Sat Apr 16 15:25:32.945 2022 : Exiting AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.945 2022 : Exiting AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.945 2022 : Exntering AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.945 2022 : Exntering AdapterDataMfi::isMultiSpanRaidLevel
Sat Apr 16 15:25:32.945 2022 : Exiting AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.945 2022 : Entering AdapterDataMfi::getOem
Sat Apr 16 15:25:32.945 2022 : LinuxMfiDataProvider::fireIoctl DCMD=10e8481 mbox.w[0]=0 mbox.w[1]=0 mbox.w[2]=0
Sat Apr 16 15:25:32.947 2022 : LinuxMfiDataProvider::fireIoctl send_ioctl retcode=0 cmdStatus=0
Sat Apr 16 15:25:32.947 2022 : LinuxMfiDataProvider::fireIoctl returning with =0 errno=2
Sat Apr 16 15:25:32.947 2022 : Exiting AdapterDataMfi::getOem
Sat Apr 16 15:25:32.947 2022 : Exiting AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.947 2022 : Exntering AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.947 2022 : Exntering AdapterDataMfi::isMultiSpanRaidLevel
Sat Apr 16 15:25:32.947 2022 : Exiting AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.947 2022 : Entering AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.947 2022 : Entering AdapterDataMfi::getCtlrInfo
Sat Apr 16 15:25:32.947 2022 : Exiting AdapterDataMfi::getMinPdPerSpan
Sat Apr 16 15:25:32.947 2022 : Exntering AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.947 2022 : Exntering AdapterDataMfi::isMultiSpanRaidLevel
Sat Apr 16 15:25:32.947 2022 : Exiting AdapterDataMfi::getMinSpanCount
Sat Apr 16 15:25:32.947 2022 : Entering AdapterDataMfi::getMinPdPerSpan
